id	chr	txStart	txEnd	cdsStart	cdsEnd	strand	txLength	cdsstartrelgene	cdsendrelgene	name	name2	geneSymbol	desc	txcateg	KGcanonicalclusterID	factor_iscoding	meanExp
id_YIR010W	chr9	380036	381759	380040	381749	+	1723	5	1713	YIR010W	DSN1	YIR010W	Essential component of the MIND kinetochore complex (Mtw1p Including Nnf1p-Nsl1p-Dsn1p) which joins kinetochore subunits contacting DNA to those contacting microtubules; important for chromosome segregation	CDS	clust4129	coding	47.0453125
id_YIR011C	chr9	381846	382835	381875	382834	-	989	2	960	YIR011C	STS1,SSM5,DBF8	YIR011C	Protein that interacts with the karyopherin Srp1p; may have a role with Srp1p in ubiquitin-mediated protein degradation	CDS	clust4130	coding	123.4396875
id_YIR012W	chr9	383074	384401	383074	384369	+	1327	1	1295	YIR012W	SQT1	YIR012W	Essential protein involved in a late step of 60S ribosomal subunit assembly or modification; contains multiple WD repeats; interacts with Qsr1p in a two-hybrid assay	CDS	clust4131	coding	59.0046875
id_YIR013C	chr9	384608	384974	384608	384973	-	366	2	366	YIR013C	GAT4	YIR013C	Protein containing GATA family zinc finger motifs	CDS	clust4132	coding	98.7128125
id_YIR014W	chr9	385653	386415	385670	386398	+	762	18	745	YIR014W	YIR014W	YIR014W	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the vacuole; expression directly regulated by the metabolic and meiotic transcriptional regulator Ume6p; YIR014W is a non-essential gene	CDS	clust4133	coding	12.56625
id_YIR015W	chr9	386495	387171	386532	386966	+	676	38	471	YIR015W	RPR2	YIR015W	Subunit of nuclear RNase P, which cleaves tRNA precursors to generate mature 5' ends; not shared between RNase MRP and RNase P, in contrast to all other RNase P protein subunits	CDS	clust4134	coding	14.535
id_YIR016W	chr9	387184	388012	387211	388011	+	828	28	827	YIR016W	YIR016W	YIR016W	Putative protein of unknown function; expression directly regulated by the metabolic and meiotic transcriptional regulator Ume6p; YIR016W is a non-essential gene	CDS	clust4135	coding	76.76625
id_YIR017C	chr9	388046	388704	388140	388703	-	658	2	564	YIR017C	MET28	YIR017C	Transcriptional activator in the Cbf1p-Met4p-Met28p complex, participates in the regulation of sulfur metabolism	CDS	clust4136	coding	60.4209375
id_YIR017W-A	chr9	388152	388752	388152	388751	+	600	1	599	YIR017W-A	YIR017W-A	YIR017W-A	Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data	CDS	clust4137	coding	0.0740625
id_YIR018C-A	chr9	390151	390291	390151	390290	-	140	2	140	YIR018C-A	YIR018C-A	YIR018C-A	Putative protein of unknown function; identified by expression profiling and mass spectrometry	CDS	clust4138	coding	1.0025
id_YIR018W	chr9	389196	390121	389196	389933	+	925	1	737	YIR018W	YAP5	YIR018W	Basic leucine zipper (bZIP) transcription factor	CDS	clust4139	coding	22.2425
id_YIR019C	chr9	393992	402738	393992	402737	-	8746	2	8746	YIR019C	MUC1,STA4,FLO11	YIR019C	GPI-anchored cell surface glycoprotein (flocculin) required for diploid pseudohyphal formation and haploid invasive growth, transcriptionally regulated by the MAPK pathway (via Ste12p and Tec1p) and the cAMP pathway (via Flo8p)	CDS	clust4140	coding	689.3090625
id_YIR020C	chr9	402960	403622	403321	403621	-	662	2	301	YIR020C	YIR020C	YIR020C	Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data	CDS	clust4141	coding	33.145625
id_YIR020C-B	chr9	406275	407010	406275	407009	-	735	2	735	YIR020C-B	YIR020C-B	YIR020C-B	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps verified ORF MRS1	CDS	clust4142	coding	0.0765625
id_YIR020W-A	chr9	403981	404219	403981	404218	+	238	1	237	YIR020W-A	YIR020W-B	YIR020W-A	Dubious open reading frame unlikely to encode a protein, based on experimental and comparative sequence data	CDS	clust4143	coding	0.7871875
id_YIR021W	chr9	406354	407446	406354	407445	+	1092	1	1091	YIR021W	MRS1,PET157	YIR021W	Protein required for the splicing of two mitochondrial group I introns (BI3 in COB and AI5beta in COX1); forms a splicing complex, containing four subunits of Mrs1p and two subunits of the BI3-encoded maturase, that binds to the BI3 RNA	CDS	clust4144	coding	9.0765625
id_YIR021W-A	chr9	407574	407787	407574	407786	+	213	1	212	YIR021W-A	YIR021W-A	YIR021W-A	Putative protein of unknown function; identified by expression profiling and mass spectrometry	CDS	clust4145	coding	0.724375
id_YIR022W	chr9	407784	408396	407793	408296	+	612	10	512	YIR022W	SEC11	YIR022W	18kDa catalytic subunit of the Signal Peptidase Complex (SPC; Spc1p, Spc2p, Spc3p, and Sec11p) which cleaves the signal sequence of proteins targeted to the endoplasmic reticulum	CDS	clust4146	coding	199.5925
id_YIR023C-A	chr9	411440	411764	411440	411763	-	324	2	324	YIR023C-A	YIR023C-A	YIR023C-A	Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data	CDS	clust4147	coding	0.02875
id_YIR023W	chr9	408810	411747	408837	411746	+	2937	28	2936	YIR023W	DAL81,UGA35	YIR023W	Positive regulator of genes in multiple nitrogen degradation pathways; contains DNA binding domain but does not appear to bind the dodecanucleotide sequence present in the promoter region of many genes involved in allantoin catabolism	CDS	clust4148	coding	13.22375
id_YIR024C	chr9	411758	412549	411898	412548	-	791	2	651	YIR024C	GIF1	YIR024C	Protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies; interacts with Arh1p, a mitochondrial oxidoreductase; deletion mutant has a respiratory growth defect	CDS	clust4149	coding	57.5815625
id_YIR025W	chr9	412687	413917	412716	413819	+	1230	30	1132	YIR025W	MND2	YIR025W	Subunit of the anaphase-promoting complex (APC); needed for meiotic nuclear division	CDS	clust4150	coding	59.5034375
id_YIR026C	chr9	413912	415022	413927	415021	-	1110	2	1095	YIR026C	YVH1	YIR026C	Protein phosphatase involved in vegetative growth at low temperatures, sporulation, and glycogen accumulation; transcription induced by low temperature and nitrogen starvation; member of the dual-specificity family of protein phosphatases	CDS	clust4151	coding	24.5165625
id_YIR027C	chr9	415315	416698	415315	416697	-	1383	2	1383	YIR027C	DAL1	YIR027C	Allantoinase, converts allantoin to allantoate in the first step of allantoin degradation; expression sensitive to nitrogen catabolite repression	CDS	clust4152	coding	26.513125
id_YIR028W	chr9	417523	419431	417523	419430	+	1908	1	1907	YIR028W	DAL4	YIR028W	Allantoin permease; expression sensitive to nitrogen catabolite repression and induced by allophanate, an intermediate in allantoin degradation	CDS	clust4153	coding	61.5421875
id_YIR029W	chr9	419862	420894	419862	420893	+	1032	1	1031	YIR029W	DAL2,ALC1	YIR029W	Allantoicase, converts allantoate to urea and ureidoglycolate in the second step of allantoin degradation; expression sensitive to nitrogen catabolite repression and induced by allophanate, an intermediate in allantoin degradation	CDS	clust4154	coding	64.6453125
id_YIR030C	chr9	421091	421826	421091	421825	-	735	2	735	YIR030C	DCG1	YIR030C	Protein of unknown function, expression is sensitive to nitrogen catabolite repression and regulated by Dal80p; contains transmembrane domain	CDS	clust4155	coding	18.3640625
id_YIR030W-A	chr9	421954	422338	421954	422337	+	384	1	383	YIR030W-A	YIR030W-A	YIR030W-A	Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data	CDS	clust4156	coding	5.7790625
id_YIR031C	chr9	422070	423735	422070	423734	-	1665	2	1665	YIR031C	DAL7,MSL2,MLS2	YIR031C	Malate synthase, role in allantoin degradation unknown; expression sensitive to nitrogen catabolite repression and induced by allophanate, an intermediate in allantoin degradation	CDS	clust4157	coding	47.6625
id_YIR032C	chr9	424029	424673	424085	424672	-	644	2	588	YIR032C	DAL3	YIR032C	Ureidoglycolate hydrolase, converts ureidoglycolate to glyoxylate and urea in the third step of allantoin degradation; expression sensitive to nitrogen catabolite repression	CDS	clust4158	coding	59.6359375
id_YIR033W	chr9	425153	428547	425179	428520	+	3394	27	3367	YIR033W	MGA2	YIR033W	ER membrane protein involved in regulation of OLE1 transcription, acts with homolog Spt23p; inactive ER form dimerizes and one subunit is then activated by ubiquitin%2Fproteasome-dependent processing followed by nuclear targeting	CDS	clust4159	coding	89.9578125
id_YIR034C	chr9	428657	429823	428666	429787	-	1166	37	1157	YIR034C	LYS1	YIR034C	Saccharopine dehydrogenase (NAD%2B, L-lysine-forming), catalyzes the conversion of saccharopine to L-lysine, which is the final step in the lysine biosynthesis pathway	CDS	clust4160	coding	110.133125
id_YIR035C	chr9	430046	430841	430076	430840	-	795	2	765	YIR035C	YIR035C	YIR035C	Putative cytoplasmic protein of unknown function	CDS	clust4161	coding	25.10875
id_YIR036C	chr9	431106	431917	431125	431916	-	811	2	792	YIR036C	IRC24	YIR036C	Putative benzil reductase;(GFP)-fusion protein localizes to the cytoplasm and is induced by the DNA-damaging agent MMS; sequence similarity with short-chain dehydrogenase%2Freductases; null mutant has increased spontaneous Rad52 foci	CDS	clust4162	coding	111.9096875
id_YIR036W-A	chr9	431686	432088	431686	432087	+	402	1	401	YIR036W-A	YIR036W-A	YIR036W-A	Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data	CDS	clust4163	coding	0.53875
id_YIR037W	chr9	432110	432772	432179	432670	+	662	70	560	YIR037W	HYR1,ORP1,GPX3	YIR037W	Thiol peroxidase that functions as a hydroperoxide receptor to sense intracellular hydroperoxide levels and transduce a redox signal to the Yap1p transcription factor	CDS	clust4164	coding	528.2640625
id_YIR038C	chr9	432738	433568	432851	433555	-	830	14	717	YIR038C	GTT1	YIR038C	ER associated glutathione S-transferase capable of homodimerization; expression induced during the diauxic shift and throughout stationary phase; functional overlap with Gtt2p, Grx1p, and Grx2p	CDS	clust4165	coding	129.5684375
id_YIR039C	chr9	440111	441815	440200	441813	-	1704	3	1615	YIR039C	YPS6	YIR039C	Putative GPI-anchored aspartic protease	CDS	clust4166	coding	31.34625
id_YIR040C	chr9	443094	443427	443094	443426	-	333	2	333	YIR040C	YIR040C	YIR040C	Dubious open reading frame unlikely to encode a protein, based on experimental and comparative sequence data	CDS	clust4167	coding	0.0384375
id_YJL001W	chr10	449507	450362	449522	450285	+	739	16	662	YJL001W	PRE3,CRL21	YJL001W	20S proteasome beta-type subunit, responsible for cleavage after acidic residues in peptides	CDS	clust4168	coding	644.9925
id_YJL002C	chr10	447533	449039	447580	449010	-	1506	30	1459	YJL002C	OST1,NLT1	YJL002C	Alpha subunit of the oligosaccharyltransferase complex of the ER lumen, which catalyzes asparagine-linked glycosylation of newly synthesized proteins	CDS	clust4169	coding	133.2153125
id_YJL003W	chr10	446984	447480	447003	447359	+	496	20	375	YJL003W	COX16	YJL003W	Mitochondrial inner membrane protein, required for assembly of cytochrome c oxidase	CDS	clust4170	coding	235.3903125
id_YJL004C	chr10	445878	446566	445948	446559	-	688	8	618	YJL004C	SYS1	YJL004C	Integral membrane protein of the Golgi required for targeting of the Arf-like GTPase Arl3p to the Golgi; multicopy suppressor of ypt6 null mutation	CDS	clust4171	coding	102.763125
id_YJL005W	chr10	439492	445597	439492	445596	+	6105	1	6104	YJL005W	CYR1,FIL1,TSM0185,SRA4,HSR1,CDC35	YJL005W	Adenylate cyclase, required for cAMP production and cAMP-dependent protein kinase signaling; the cAMP pathway controls a variety of cellular processes, including metabolism, cell cycle, stress response, stationary phase, and sporulation	CDS	clust4172	coding	33.3025
id_YJL006C	chr10	437477	438492	437477	438447	-	1015	46	1015	YJL006C	CTK2	YJL006C	Beta subunit of C-terminal domain kinase I (CTDK-I), which phosphorylates the C-terminal repeated domain of the RNA polymerase II large subunit (Rpo21p) to affect both transcription and pre-mRNA 3' end processing; has similarity to cyclins	CDS	clust4173	coding	37.451875
id_YJL007C	chr10	437037	437352	437037	437351	-	315	2	315	YJL007C	YJL007C	YJL007C	Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data	CDS	clust4174	coding	0.059375
id_YJL008C	chr10	434186	436003	434296	436002	-	1817	2	1707	YJL008C	CCT8	YJL008C	Subunit of the cytosolic chaperonin Cct ring complex, related to Tcp1p, required for the assembly of actin and tubulins in vivo	CDS	clust4175	coding	96.5334375
id_YJL009W	chr10	434194	434521	434194	434520	+	327	1	326	YJL009W	YJL009W	YJL009W	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps CCT8%2FYJL008C, a verified gene encoding a subunit of the cytosolic chaperonin Cct ring complex	CDS	clust4176	coding	0
id_YJL010C	chr10	431901	433902	431901	433901	-	2001	2	2001	YJL010C	NOP9	YJL010C	Essential nucleolar protein required for 18S rRNA synthesis	CDS	clust4177	coding	16.351875
id_YJL011C	chr10	428125	428611	428125	428610	-	486	2	486	YJL011C	RPC17	YJL011C	RNA polymerase III subunit C17; physically interacts with C31, C11, and TFIIIB70; may be involved in the recruitment of pol III by the preinitiation complex	CDS	clust4178	coding	6.869375
id_YJL012C	chr10	425041	427256	425074	427239	-	2215	18	2182	YJL012C	VTC4,YJL012C-A,PHM3	YJL012C	Vacuolar membrane protein involved in vacuolar polyphosphate accumulation; functions as a regulator of vacuolar H%2B-ATPase activity and vacuolar transporter chaperones; involved in non-autophagic vacuolar fusion	CDS	clust4179	coding	376.8165625
id_YJL013C	chr10	423232	424881	423333	424880	-	1649	2	1548	YJL013C	MAD3	YJL013C	Subunit of the spindle-assembly checkpoint complex, which delays anaphase onset in cells with defects in mitotic spindle assembly; pseudosubstrate inhibitor of APC(Cdc20), the anaphase promoting complex involved in securin (Pds1p) turnover	CDS	clust4180	coding	65.4203125
id_YJL014W	chr10	421398	423068	421398	423002	+	1670	1	1604	YJL014W	CCT3,TCP3,BIN2	YJL014W	Subunit of the cytosolic chaperonin Cct ring complex, related to Tcp1p, required for the assembly of actin and tubulins in vivo	CDS	clust4181	coding	121.5828125
id_YJL015C	chr10	420984	421358	420984	421357	-	374	2	374	YJL015C	YJL015C	YJL015C	Dubious open reading frame unlikely to encode a functional protein; expression if heat-inducible; located in promoter region of essential CCT3 gene encoding a subunit of the cytosolic chaperonin Cct ring complex, overlaps ORF YJL016W	CDS	clust4182	coding	0.3178125
id_YJL016W	chr10	419430	421196	419430	421115	+	1766	1	1685	YJL016W	YJL017W	YJL016W	Putative protein of unknown function; GFP-fusion protein localizes to the cytoplasm; conserved in closely related Saccharomyces species	CDS	clust4183	coding	47.416875
id_YJL019W	chr10	416658	418884	416738	418786	+	2226	81	2128	YJL019W	MPS3,YJL018W,NEP98	YJL019W	Essential integral membrane protein required for spindle pole body duplication and for nuclear fusion, localizes to the spindle pole body half bridge, interacts with DnaJ-like chaperone Jem1p and with centrin homolog Cdc31p	CDS	clust4184	coding	29.764375
id_YJL020C	chr10	412556	416321	412682	416251	-	3765	71	3639	YJL020C	BBC1,YJL021C,MTI1	YJL020C	Protein possibly involved in assembly of actin patches; interacts with an actin assembly factor Las17p and with the SH3 domains of Type I myosins Myo3p and Myo5p; localized predominantly to cortical actin patches	CDS	clust4185	coding	48.065625
id_YJL020W-A	chr10	414843	415101	414843	415100	+	258	1	257	YJL020W-A	YJL020W-A	YJL020W-A	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; completely overlaps the verified gene YJL020C%2FBBC1	CDS	clust4186	coding	0.5840625
id_YJL022W	chr10	411854	412163	411854	412162	+	309	1	308	YJL022W	YJL022W	YJL022W	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps the verified gene PET130	CDS	clust4187	coding	4.1115625
id_YJL023C	chr10	410999	412144	411100	412143	-	1145	2	1044	YJL023C	PET130	YJL023C	Protein required for respiratory growth; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies	CDS	clust4188	coding	45.9465625
